county,city,type,website,drop,ballot,ballot_link,ballot_link_text,sorting county
York,Alfred,election,http://www.alfredme.gov/departments/town_clerk/elections.php,,,,,York
York,Arundel,town,http://www.arundelmaine.org,,,,,York
York,Berwick,election,https://www.berwickmaine.org/government/town_clerk/elections.php,,"Town meeting, school budget",https://www.berwickmaine.org/government/town_clerk/elections.php,Sample ballots and warrant,York
York,Biddeford,town,https://www.biddefordmaine.org/,Next to the back stairs of City Hall on the South Street side of the building,,,,York
York,Buxton,election,https://www.buxton.me.us/registrar-voters,Municipal Clerk - inside,,,,York
York,Cornish,town,http://cornishme.com,,District referendum,https://www.cornishme.com/2022/05/12/maine-school-administrative-referendum-vote/,Sample ballot,York
York,Dayton,town,http://www.dayton-me.gov,,,,,York
York,Eliot,election,https://www.eliotmaine.org/election-information-november-2-2021,Town Office - 24hr,"Town election & referendum, school budget",,,York
York,Hollis,election,https://www.hollismaine.org/town-clerk/pages/elections,,,,,York
York,Kennebunk,election,https://www.kennebunkmaine.us/444/Election-and-Town-Meeting-Information,,"Town meeting, school budget",https://www.kennebunkmaine.us/DocumentCenter/View/13875/Voter-Guide-2022-06-14-FINAL,Voter guide,York
York,Kennebunkport,election,https://www.kennebunkportme.gov/town-clerk/pages/elections-and-voting,,Town meeting June 14 & 18,,,York
York,Kittery,election,http://www.kitteryme.gov/town-clerk/pages/voting-elections,,"Town meeting, school budget",,,York
York,Lebanon,election,https://www.lebanon-me.org/town-clerk-tax-collector/pages/election-information,,,,,York
York,Limerick,town,http://www.limerickme.org/index.html,,"Local warrant articles, school budget",,,York
York,Limington,town,http://www.limington.net/,No,,,,York
York,Lyman,election,http://lyman-me.gov/town-clerk/,,,,,York
York,Newfield,election,https://newfieldme.org/departments/registrar-of-voters/,Town Office - next to entrance,Town meeting March 11,,,York
York,North Berwick,town,http://www.townofnorthberwick.org/,,,,,York
York,Ogunquit,town,http://www.townofogunquit.org,,,,,York
York,Old Orchard Beach,election,https://www.oobmaine.com/town-clerk/pages/election-informationvoter-registration,,,,,York
York,Parsonsfield,town,http://www.parsonsfield.org/,,,,,York
York,Saco,election,https://www.sacomaine.org/departments/city_clerk/elections_and_voting.php,On the Cutts Avenue side of City Hall,School budget,https://www.sacomaine.org/departments/city_clerk/absentee_voting.php,Sample ballots,York
York,Sanford,election,https://www.sanfordmaine.org/electioninfo,,School budget,https://www.sanfordmaine.org/index.asp?SEC=D0B4F9F6-069D-481B-834F-1DAB6A37596B&DE=4DE28884-2038-4A79-A29B-59514CDD32D6&Type=B_BASIC,Sample ballots,York
York,Shapleigh,town,http://www.shapleigh.net,,Town meeting March 11,,,York
York,South Berwick,election,https://www.southberwickmaine.org/departments/town_clerk/index.php,,School budget,https://www.southberwickmaine.org/departments/town_clerk/index.php,Sample ballot,York
York,Waterboro,election,http://www.waterboro-me.gov/information_center/index.php#elections,,Town meeting,https://cms6.revize.com/revize/waterborome/document_center/elections/june2022/2023_Municipal_Warrant.pdf,Town meeting warrant,York
York,Wells,election,http://www.wellstown.org/440/Town-Meeting-Election-Info,,Town meeting,http://www.wellstown.org/DocumentCenter/View/5050/June-14-2022-Ballot-Samples,Sample ballot,York
York,York,election,https://www.yorkmaine.org/240/Election-Referendum-Documents,,,,,York
